"POBREZA","INTERNET","NIVEL_EDU","MAL_CRONICO","TIPO_EMPLEO","UBIGEO"
"1","1","4","0","0","140101"
"0","1","5","1","0","140101"
"0","1","1","1","0","140101"
"0","1","3","0","0","140106"
"0","1","6","0","1","140106"
"0","1","4","0","0","140106"
"0","1","3","1","0","140106"
"0","1","6","1","0","140106"
"0","1","6","0","0","140106"
"0","1","1","0","0","140106"
"0","1","4","1","0","140106"
"0","1","4","0","0","140101"
"0","1","4","1","0","140101"
"0","0","1","0","0","140101"
"0","0","3","0","1","140101"
"0","1","3","0","0","140101"
"0","1","4","1","0","140101"
"0","0","3","0","0","140105"
"0","0","4","0","1","140105"
"1","1","2","0","0","140105"
"0","1","4","0","1","140105"
"0","0","4","1","0","140105"
"0","1","1","1","0","140105"
"0","1","6","1","1","140106"
"0","1","4","0","1","140106"
"0","1","1","1","1","140106"
"0","0","4","0","1","140106"
"1","0","4","0","1","140106"
"0","0","1","1","0","140106"
"0","1","3","1","1","140106"
"0","1","6","0","1","140101"
"0","1","6","1","0","140101"
"0","1","6","1","1","140101"
"0","1","4","1","0","140101"
"0","1","6","1","1","140101"
"0","1","4","1","1","140101"
"0","1","3","0","1","140101"
"0","0","1","1","0","140101"
"0","0","4","1","0","140101"
"0","1","6","1","1","140101"
"0","1","4","0","0","140101"
"0","1","6","0","1","140101"
"0","1","4","1","0","140101"
"0","1","3","0","0","140101"
"0","1","6","0","1","140101"
"0","1","4","0","0","140101"
"0","1","5","0","0","140101"
"0","1","4","0","0","140101"
"0","1","4","0","0","140101"
"0","1","6","1","1","140101"
"0","1","6","0","1","140101"
"0","0","3","1","0","140101"
"0","1","2","0","1","140101"
"0","1","4","0","1","140101"
"0","0","3","0","1","140101"
"1","1","5","1","1","140101"
"0","0","5","1","0","140101"
"0","1","3","0","0","140101"
"0","1","4","0","1","140101"
"0","1","4","0","1","140106"
"0","1","4","1","1","140106"
"1","0","4","0","1","140106"
"0","1","6","0","1","140106"
"0","0","3","1","0","140106"
"0","0","4","1","0","140106"
"0","1","3","0","1","140105"
"0","1","4","0","1","140105"
"0","1","3","0","1","140105"
"0","1","3","1","1","140105"
"1","0","3","0","1","140105"
"0","1","3","1","0","140105"
"0","1","3","0","0","140105"
"0","0","3","0","1","140105"
"0","1","4","0","0","140105"
"1","0","4","0","0","140105"
"0","1","3","0","0","140105"
"0","1","5","0","0","140105"
"0","1","5","0","1","140105"
"0","1","4","1","0","140105"
"0","1","6","1","1","140105"
"0","1","3","1","1","140105"
"0","0","4","1","0","140105"
"0","1","4","0","1","140105"
"0","1","4","0","1","140105"
"1","1","3","0","1","140105"
"0","0","4","1","0","140105"
"0","1","2","0","1","140101"
"0","1","1","1","0","140101"
"1","0","4","0","0","140101"
"0","1","3","0","0","140101"
"0","1","3","1","0","140105"
"0","1","6","1","1","140105"
"0","1","3","0","0","140105"
"0","0","5","1","1","140105"
"0","1","4","1","0","140105"
"0","1","4","0","1","140105"
"0","1","6","0","1","140105"
"0","1","3","1","1","140105"
"0","0","4","1","0","140101"
"0","1","4","0","0","140101"
"0","0","4","1","0","140101"
"0","1","5","1","0","140101"
"0","1","3","1","1","140101"
"0","1","4","1","1","140101"
"0","1","4","1","1","140101"
"0","1","4","1","0","140101"
"0","1","6","0","1","140101"
"0","1","6","1","0","140101"
"0","1","5","1","0","140101"
"0","1","4","1","1","140101"
"0","0","3","0","0","140101"
"0","1","4","0","0","140101"
"0","0","1","1","0","140101"
"0","0","6","1","0","140101"
"0","1","3","1","0","140101"
"1","1","4","1","0","140101"
"0","1","4","0","0","140105"
"0","1","3","1","1","140105"
"0","1","4","1","0","140105"
"0","1","3","0","0","140105"
"0","0","4","1","0","140105"
"0","1","2","1","1","140105"
"0","1","4","0","1","140105"
"0","0","6","1","0","140105"
"0","1","5","1","0","140101"
"0","0","3","1","0","140101"
"0","1","3","0","0","140101"
"0","0","4","1","0","140101"
"0","1","4","0","0","140101"
"0","1","4","0","0","140101"
"0","1","4","1","1","140101"
"0","1","4","1","1","140105"
"0","1","3","0","0","140105"
"0","0","4","1","0","140105"
"0","1","4","0","0","140105"
"1","1","2","1","0","140105"
"0","0","4","1","0","140105"
"0","0","4","0","0","140106"
"0","1","4","1","0","140106"
"0","0","4","0","0","140106"
"0","1","4","0","0","140106"
"0","1","3","0","0","140106"
"0","1","4","0","1","140106"
"0","1","6","1","1","140101"
"0","1","6","1","0","140101"
"0","1","6","0","1","140101"
"0","1","6","1","1","140101"
"0","1","3","1","0","140101"
"0","1","4","1","1","140101"
"0","1","3","1","0","140101"
"0","1","5","1","0","140101"
"0","0","4","0","1","140101"
"0","1","3","0","0","140101"
"0","1","5","0","0","140101"
"0","0","3","1","0","140101"
"0","1","3","1","1","140105"
"1","0","3","1","0","140105"
"0","1","4","1","0","140105"
"0","1","3","1","0","140105"
"0","1","5","1","0","140105"
"0","0","3","1","0","140105"
"0","1","6","1","1","140105"
"0","0","3","0","0","140105"
"0","1","4","0","0","140105"
"0","0","4","0","1","140105"
"0","1","4","1","1","140105"
"0","1","4","0","0","140105"
"0","1","4","1","1","140106"
"0","1","4","1","1","140106"
"0","1","3","0","1","140106"
"0","1","4","0","0","140106"
"0","1","4","0","1","140101"
"0","0","3","0","1","140101"
"0","1","4","0","1","140101"
"0","0","5","0","1","140101"
"0","1","4","1","0","140101"
"0","1","1","1","1","140101"
"0","1","3","0","1","140101"
"0","0","4","0","1","140101"
"0","1","1","0","1","140101"
"0","0","4","0","1","140101"
"0","1","1","0","0","140101"
"0","1","6","1","0","140101"
"0","1","6","0","1","140101"
"0","0","6","0","0","140101"
"0","1","6","1","1","140101"
"0","1","3","0","0","140101"
"0","1","5","1","0","140101"
"0","0","6","0","1","140101"
"0","1","2","0","0","140101"
"0","1","4","1","0","140101"
"0","1","2","0","0","140101"
"0","0","3","1","0","140101"
"0","1","3","1","0","140101"
"0","1","3","1","0","140101"
"0","1","4","0","0","140101"
"0","0","3","0","0","140101"
"0","1","3","1","0","140101"
"0","1","4","1","0","140101"
"0","0","6","1","0","140101"
"0","1","3","0","0","140101"
"0","1","4","0","0","140101"
"1","1","4","0","0","140101"
"0","1","3","1","0","140101"
"0","0","4","1","0","140106"
"0","0","4","0","0","140106"
"0","1","5","0","1","140106"
"0","1","3","0","1","140106"
"0","1","3","0","0","140106"
"0","1","3","1","0","140106"
"0","1","6","0","1","140106"
"0","1","3","1","1","140105"
"0","1","4","1","0","140105"
"0","1","5","0","0","140105"
"0","1","4","1","0","140105"
"0","1","3","0","0","140105"
"0","1","3","0","0","140105"
"0","1","3","0","0","140105"
"0","0","4","0","0","140105"
"0","1","3","0","0","140105"
"0","1","4","0","0","140105"
"0","1","4","1","0","140105"
"0","0","4","0","1","140105"
"0","1","3","1","0","140105"
"1","1","4","0","0","140105"
"0","0","3","1","1","140105"
"0","1","1","0","0","140105"
"0","0","3","1","0","140105"
"0","0","4","0","0","140105"
"0","1","5","1","1","140105"
"0","1","3","0","1","140105"
"0","1","6","0","1","140101"
"0","1","3","1","0","140101"
"0","1","2","1","0","140101"
"0","1","6","0","1","140101"
"0","1","4","1","1","140101"
"0","1","4","0","1","140101"
"0","1","4","1","0","140101"
"0","1","5","0","0","140101"
"0","1","3","0","0","140101"
"0","1","4","0","1","140101"
"0","1","3","0","0","140101"
"0","1","4","0","0","140101"
"0","1","6","0","0","140101"
"1","1","4","1","1","140101"
"0","1","6","0","1","140105"
"0","0","4","1","0","140105"
"0","0","3","1","0","140105"
"0","1","3","1","0","140105"
"0","1","4","1","0","140105"
"0","0","3","0","1","140101"
"0","1","4","1","0","140101"
"0","1","5","1","1","140101"
"1","1","3","0","0","140101"
"0","1","3","0","0","140101"
"0","1","3","0","0","140101"
"0","0","3","1","1","140106"
"0","0","3","0","1","140106"
"0","1","4","1","1","140106"
"1","0","3","0","1","140106"
"0","0","3","0","1","140106"
"0","1","4","0","0","140106"
"0","1","6","1","1","140101"
"0","1","6","1","1","140101"
"0","1","6","1","1","140101"
"0","1","3","1","1","140101"
"0","1","6","1","1","140101"
"0","1","4","0","0","140101"
"0","1","2","0","1","140101"
"0","1","5","1","0","140101"
"0","1","6","1","1","140101"
"0","1","5","1","0","140101"
"0","1","6","1","1","140101"
"0","1","4","1","0","140101"
"0","1","6","1","1","140101"
"0","0","1","0","0","140101"
"0","1","5","0","1","140101"
"0","1","4","1","1","140101"
"0","1","4","0","1","140101"
"0","1","3","1","0","140101"
"0","1","3","0","1","140101"
"0","0","3","0","0","140101"
"0","1","4","0","1","140101"
"0","1","4","0","0","140101"
"0","0","4","0","0","140105"
"0","1","4","0","0","140105"
"0","1","1","0","1","140105"
"0","0","3","1","0","140105"
"0","1","3","0","0","140105"
"0","1","4","1","0","140105"
"0","0","4","1","0","140105"
"0","0","3","1","0","140106"
"1","1","4","0","1","140106"
"0","1","2","0","0","140106"
"0","1","3","0","0","140106"
"0","0","1","0","1","140106"
"1","0","1","0","1","140106"
"0","1","5","0","0","140106"
"0","1","6","1","1","140301"
"0","1","4","1","1","140301"
"0","1","4","0","0","140301"
"0","1","3","1","0","140301"
"0","0","2","0","0","140301"
"0","0","4","0","0","140301"
"0","0","4","1","0","140301"
"0","0","1","0","0","140301"
"0","1","4","1","0","140301"
"0","0","3","0","0","140301"
"0","1","3","1","0","140301"
"0","1","3","0","0","140301"
"0","0","4","0","0","140103"
"0","0","3","0","1","140103"
"0","1","3","1","1","140103"
"0","1","3","0","0","140103"
"0","0","1","0","0","140103"
"1","0","3","0","0","140103"
"0","0","1","1","1","140103"
"0","1","3","0","0","140116"
"0","1","3","0","0","140116"
"0","1","4","0","1","140116"
"0","0","4","1","0","140116"
"0","0","3","1","0","140116"
"1","0","4","0","0","140116"
"0","1","3","1","0","140111"
"1","1","3","0","0","140111"
"0","0","3","0","0","140111"
"0","1","4","0","0","140111"
"0","1","4","0","1","140111"
"0","1","6","1","1","140111"
"0","1","4","0","0","140103"
"0","1","1","1","1","140103"
"0","1","6","0","0","140103"
"0","1","3","1","0","140103"
"1","1","4","0","0","140103"
"0","0","3","0","1","140103"
"0","1","3","0","0","140120"
"0","0","1","1","0","140120"
"0","0","4","1","1","140120"
"0","0","3","0","0","140120"
"0","1","2","0","0","140120"
"0","1","5","0","0","140120"
"0","0","5","1","0","140301"
"0","1","5","1","1","140301"
"0","0","1","1","0","140301"
"0","1","6","0","1","140301"
"0","1","5","1","0","140301"
"0","0","4","1","0","140301"
"0","1","4","1","1","140113"
"0","0","5","0","1","140113"
"0","1","4","0","0","140113"
"0","1","6","1","1","140113"
"0","1","1","0","1","140113"
"0","1","6","1","1","140113"
"0","1","3","0","1","140308"
"0","0","4","1","0","140308"
"0","1","4","1","0","140308"
"0","1","5","1","1","140308"
"0","1","6","1","1","140308"
"0","0","4","0","0","140308"
"0","1","5","0","1","140114"
"0","0","4","0","0","140114"
"0","0","1","0","0","140114"
"0","1","3","0","0","140114"
"0","0","1","1","0","140114"
"0","1","4","0","0","140114"
"1","1","7","0","0","140117"
"0","0","4","1","0","140117"
"1","0","4","1","0","140117"
"0","1","4","1","0","140117"
"1","0","1","1","0","140117"
"0","1","3","0","0","140117"
"0","1","3","0","0","140312"
"0","1","3","0","1","140312"
"0","1","4","1","0","140312"
"0","0","1","0","0","140312"
"0","1","4","0","1","140312"
"0","0","3","0","1","140312"
"0","0","4","0","1","140312"
"0","0","3","0","0","140116"
"0","1","4","1","0","140116"
"0","0","3","0","0","140116"
"0","0","3","1","0","140116"
"1","0","4","0","1","140116"
"0","1","4","1","1","140116"
"0","0","1","1","1","140113"
"0","1","4","1","0","140113"
"0","0","3","1","0","140113"
"0","0","3","0","1","140113"
"1","0","2","0","0","140113"
"0","1","4","0","1","140113"
"0","1","4","0","1","140301"
"0","1","6","0","0","140301"
"0","1","3","0","1","140301"
"0","1","5","0","0","140301"
"0","1","3","1","1","140301"
"0","0","3","1","1","140301"
"0","1","4","0","0","140301"
"0","1","4","1","0","140301"
"0","1","3","1","0","140301"
"0","1","4","0","1","140301"
"1","0","4","0","1","140301"
"1","0","4","0","1","140201"
"0","1","5","1","0","140201"
"1","0","4","0","0","140201"
"0","0","4","1","0","140201"
"0","0","4","0","0","140201"
"0","0","3","0","0","140201"
"0","0","4","0","1","140113"
"0","1","6","0","1","140113"
"0","1","4","0","1","140113"
"0","1","5","0","0","140113"
"0","1","4","1","0","140113"
"0","1","4","0","0","140113"
"0","1","3","0","1","140113"
"0","1","6","0","0","140118"
"0","1","1","1","1","140118"
"0","1","4","0","0","140118"
"0","0","3","1","0","140118"
"1","1","4","1","0","140118"
"0","1","4","0","1","140118"
"0","0","3","1","0","140308"
"0","1","3","1","1","140308"
"0","1","5","0","1","140308"
"1","0","4","0","1","140308"
"0","1","3","1","0","140308"
"1","0","4","0","0","140308"
"0","1","1","1","1","140102"
"0","0","4","0","1","140102"
"0","0","3","1","1","140102"
"0","0","3","0","0","140102"
"0","0","4","1","0","140102"
"0","1","4","0","1","140102"
"0","1","6","1","1","140301"
"0","1","4","0","0","140301"
"0","1","6","0","1","140301"
"0","0","6","1","0","140301"
"0","1","4","0","0","140301"
"1","1","3","0","0","140301"
"0","1","4","0","0","140118"
"0","1","3","0","0","140118"
"0","1","5","0","0","140118"
"0","0","3","1","0","140118"
"0","1","4","1","1","140118"
"0","0","4","0","0","140118"
"0","0","5","0","0","140118"
"0","0","3","1","0","140307"
"0","1","4","0","0","140307"
"0","1","5","1","1","140307"
"0","1","3","0","0","140307"
"0","1","3","0","0","140307"
"0","1","1","1","0","140307"
"0","1","4","1","1","140201"
"0","1","3","0","1","140201"
"0","1","4","0","1","140201"
"0","1","4","1","0","140201"
"0","1","4","0","1","140201"
"0","0","2","0","1","140201"
"0","1","5","0","1","140201"
"0","1","4","0","0","140112"
"0","1","4","1","1","140112"
"0","1","4","0","0","140112"
"0","0","1","0","1","140112"
"0","1","4","1","0","140112"
"0","1","4","0","1","140112"
"0","0","3","1","0","140120"
"0","1","1","0","0","140120"
"0","0","2","0","0","140120"
"0","1","4","0","0","140120"
"0","1","4","0","1","140120"
"0","1","3","0","1","140120"
"0","0","4","0","1","140308"
"0","1","3","0","0","140308"
"0","1","4","0","1","140308"
"0","1","1","1","0","140308"
"0","0","3","0","0","140308"
"0","1","4","1","1","140308"
"0","0","1","0","0","140102"
"0","1","4","0","1","140102"
"0","1","4","0","0","140102"
"0","0","3","0","0","140102"
"0","1","4","0","0","140102"
"0","1","5","1","1","140102"
"0","0","4","1","0","140112"
"0","0","1","1","0","140112"
"0","1","2","0","1","140112"
"0","1","4","1","0","140112"
"0","1","4","1","0","140112"
"0","1","4","0","0","140112"
"0","1","4","0","0","140304"
"0","1","3","0","1","140304"
"1","0","4","0","1","140304"
"0","1","4","0","0","140304"
"0","1","4","1","1","140304"
"0","0","3","0","1","140304"
"0","1","1","0","0","140108"
"0","1","4","0","1","140108"
"0","0","1","1","0","140108"
"0","1","3","0","0","140108"
"1","0","4","0","0","140108"
"0","0","4","1","0","140108"
"0","1","4","1","0","140119"
"0","0","4","0","0","140119"
"0","1","4","0","0","140119"
"0","1","5","0","0","140119"
"0","1","4","0","0","140119"
"1","1","3","1","1","140119"
"0","1","3","1","1","140301"
"0","1","4","1","0","140301"
"0","1","5","1","0","140301"
"0","1","4","0","0","140301"
"0","1","3","1","0","140301"
"0","1","4","1","1","140301"
"0","1","4","1","1","140113"
"1","1","3","0","0","140113"
"0","1","3","0","1","140113"
"1","1","4","0","0","140113"
"1","0","1","0","0","140113"
"1","0","3","0","0","140113"
"0","1","3","0","0","140306"
"0","0","3","1","0","140306"
"0","1","3","0","1","140306"
"0","0","2","0","1","140306"
"0","1","3","0","0","140306"
"0","0","3","0","1","140306"
"0","0","4","0","1","140102"
"0","0","6","1","0","140102"
"0","0","3","1","0","140102"
"1","0","1","0","0","140102"
"0","1","4","0","1","140102"
"0","1","4","0","1","140102"
"0","1","2","0","1","140307"
"0","1","4","1","1","140307"
"0","0","4","0","1","140307"
"0","1","3","1","0","140307"
"0","0","3","1","1","140307"
"0","0","3","1","0","140307"
"0","0","4","1","0","140104"
"0","1","5","0","0","140104"
"0","0","4","1","0","140104"
"0","1","5","1","0","140104"
"0","1","6","1","1","140104"
"1","0","1","0","1","140303"
"0","1","3","1","0","140303"
"0","1","4","1","0","140303"
"0","1","3","1","0","140303"
"0","1","6","0","1","140303"
"0","1","5","1","1","140108"
"0","1","4","1","1","140108"
"0","1","4","0","1","140108"
"0","1","4","1","1","140108"
"1","1","3","0","1","140108"
"0","0","1","0","0","140108"
"0","1","3","0","1","140108"
"0","0","3","1","0","140108"
"0","0","3","1","0","140108"
"1","1","4","1","0","140108"
"0","1","2","0","1","140108"
"0","1","4","0","0","140102"
"0","0","4","1","1","140102"
"0","0","3","0","0","140102"
"0","1","4","1","1","140102"
"0","0","3","0","0","140102"
"0","0","3","1","1","140102"
"0","0","1","0","0","140311"
"0","1","4","0","1","140311"
"0","1","4","1","1","140311"
"0","0","3","1","1","140311"
"0","1","4","0","1","140311"
"0","1","4","0","1","140311"
"0","1","3","1","0","140112"
"1","0","3","0","0","140112"
